"Plot Title: height_4"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20884709, SEN S/N: 20884709, LBL: T)","Intensity, Lux (LGR S/N: 20884709, SEN S/N: 20884709, LBL: L)","Coupler Attached (LGR S/N: 20884709)","Host Connected (LGR S/N: 20884709)","Stopped (LGR S/N: 20884709)","End Of File (LGR S/N: 20884709)"
71,09/16/23 05:00:00 AM,15.378,0.0,,,,
72,09/16/23 05:30:00 AM,15.378,0.0,,,,
73,09/16/23 06:00:00 AM,15.378,32.3,,,,
74,09/16/23 06:30:00 AM,15.378,32.3,,,,
75,09/16/23 07:00:00 AM,15.378,32.3,,,,
76,09/16/23 07:30:00 AM,15.378,32.3,,,,
77,09/16/23 08:00:00 AM,15.473,32.3,,,,
78,09/16/23 08:30:00 AM,15.473,32.3,,,,
79,09/16/23 09:00:00 AM,15.473,32.3,,,,
80,09/16/23 09:30:00 AM,15.473,32.3,,,,
81,09/16/23 10:00:00 AM,15.473,32.3,,,,
82,09/16/23 10:30:00 AM,15.473,32.3,,,,
83,09/16/23 11:00:00 AM,15.473,32.3,,,,
84,09/16/23 11:30:00 AM,15.473,32.3,,,,
85,09/16/23 12:00:00 PM,15.569,32.3,,,,
86,09/16/23 12:30:00 PM,15.569,32.3,,,,
87,09/16/23 01:00:00 PM,15.569,32.3,,,,
88,09/16/23 01:30:00 PM,15.569,10.8,,,,
89,09/16/23 02:00:00 PM,15.569,10.8,,,,
90,09/16/23 02:30:00 PM,15.569,10.8,,,,
91,09/16/23 03:00:00 PM,15.569,10.8,,,,
92,09/16/23 03:30:00 PM,15.569,10.8,,,,
93,09/16/23 04:00:00 PM,15.569,10.8,,,,
94,09/16/23 04:30:00 PM,15.569,10.8,,,,
95,09/16/23 05:00:00 PM,15.569,10.8,,,,
96,09/16/23 05:30:00 PM,15.569,10.8,,,,
97,09/16/23 06:00:00 PM,15.569,0.0,,,,
98,09/16/23 06:30:00 PM,15.569,0.0,,,,
99,09/16/23 07:00:00 PM,15.569,0.0,,,,
100,09/16/23 07:30:00 PM,15.569,0.0,,,,
101,09/16/23 08:00:00 PM,15.664,0.0,,,,
102,09/16/23 08:30:00 PM,15.664,0.0,,,,
103,09/16/23 09:00:00 PM,15.664,0.0,,,,
104,09/16/23 09:30:00 PM,15.664,0.0,,,,
105,09/16/23 10:00:00 PM,15.664,0.0,,,,
106,09/16/23 10:30:00 PM,15.664,0.0,,,,
107,09/16/23 11:00:00 PM,15.664,0.0,,,,
108,09/16/23 11:30:00 PM,15.664,0.0,,,,
109,09/17/23 12:00:00 AM,15.664,0.0,,,,
110,09/17/23 12:30:00 AM,15.664,0.0,,,,
111,09/17/23 01:00:00 AM,15.569,0.0,,,,
112,09/17/23 01:30:00 AM,15.569,0.0,,,,
113,09/17/23 02:00:00 AM,15.569,0.0,,,,
114,09/17/23 02:30:00 AM,15.569,0.0,,,,
115,09/17/23 03:00:00 AM,15.569,0.0,,,,
116,09/17/23 03:30:00 AM,15.569,0.0,,,,
117,09/17/23 04:00:00 AM,15.473,0.0,,,,
118,09/17/23 04:30:00 AM,15.473,0.0,,,,
119,09/17/23 05:00:00 AM,15.473,0.0,,,,
120,09/17/23 05:30:00 AM,15.473,0.0,,,,
121,09/17/23 06:00:00 AM,15.473,10.8,,,,
122,09/17/23 06:30:00 AM,15.473,10.8,,,,
123,09/17/23 07:00:00 AM,15.473,10.8,,,,
124,09/17/23 07:30:00 AM,15.473,10.8,,,,
125,09/17/23 08:00:00 AM,15.473,10.8,,,,
126,09/17/23 08:30:00 AM,15.473,10.8,,,,
127,09/17/23 09:00:00 AM,15.569,10.8,,,,
128,09/17/23 09:30:00 AM,15.569,10.8,,,,
129,09/17/23 10:00:00 AM,15.569,10.8,,,,
130,09/17/23 10:30:00 AM,15.569,10.8,,,,
131,09/17/23 11:00:00 AM,15.569,10.8,,,,
132,09/17/23 11:30:00 AM,15.569,10.8,,,,
133,09/17/23 12:00:00 PM,15.664,10.8,,,,
134,09/17/23 12:30:00 PM,15.664,0.0,,,,
135,09/17/23 01:00:00 PM,15.664,0.0,,,,
136,09/17/23 01:30:00 PM,15.664,0.0,,,,
137,09/17/23 02:00:00 PM,15.664,0.0,,,,
138,09/17/23 02:30:00 PM,15.664,0.0,,,,
139,09/17/23 03:00:00 PM,15.664,0.0,,,,
140,09/17/23 03:30:00 PM,15.664,0.0,,,,
141,09/17/23 04:00:00 PM,15.664,0.0,,,,
142,09/17/23 04:30:00 PM,15.664,0.0,,,,
143,09/17/23 05:00:00 PM,15.664,0.0,,,,
144,09/17/23 05:30:00 PM,15.569,0.0,,,,
145,09/17/23 06:00:00 PM,15.569,0.0,,,,
146,09/17/23 06:30:00 PM,15.569,0.0,,,,
147,09/17/23 07:00:00 PM,15.569,0.0,,,,
148,09/17/23 07:30:00 PM,15.569,0.0,,,,
149,09/17/23 08:00:00 PM,15.569,0.0,,,,
150,09/17/23 08:30:00 PM,15.569,0.0,,,,
151,09/17/23 09:00:00 PM,15.569,0.0,,,,
152,09/17/23 09:30:00 PM,15.569,0.0,,,,
153,09/17/23 10:00:00 PM,15.569,0.0,,,,
154,09/17/23 10:30:00 PM,15.569,0.0,,,,
155,09/17/23 11:00:00 PM,15.473,0.0,,,,
156,09/17/23 11:30:00 PM,15.473,0.0,,,,
157,09/18/23 12:00:00 AM,15.473,0.0,,,,
158,09/18/23 12:30:00 AM,15.473,0.0,,,,
159,09/18/23 01:00:00 AM,15.473,0.0,,,,
160,09/18/23 01:30:00 AM,15.378,0.0,,,,
161,09/18/23 02:00:00 AM,15.378,0.0,,,,
162,09/18/23 02:30:00 AM,15.378,0.0,,,,
163,09/18/23 03:00:00 AM,15.378,0.0,,,,
164,09/18/23 03:30:00 AM,15.378,0.0,,,,
165,09/18/23 04:00:00 AM,15.282,0.0,,,,
166,09/18/23 04:30:00 AM,15.282,0.0,,,,
167,09/18/23 05:00:00 AM,15.282,0.0,,,,
168,09/18/23 05:30:00 AM,15.282,0.0,,,,
169,09/18/23 06:00:00 AM,15.282,0.0,,,,
170,09/18/23 06:30:00 AM,15.282,0.0,,,,
171,09/18/23 07:00:00 AM,15.282,0.0,,,,
172,09/18/23 07:30:00 AM,15.282,0.0,,,,
173,09/18/23 08:00:00 AM,15.282,0.0,,,,
174,09/18/23 08:30:00 AM,15.282,0.0,,,,
175,09/18/23 09:00:00 AM,15.282,0.0,,,,
176,09/18/23 09:30:00 AM,15.282,0.0,,,,
177,09/18/23 10:00:00 AM,15.282,0.0,,,,
178,09/18/23 10:30:00 AM,15.282,0.0,,,,
179,09/18/23 11:00:00 AM,15.282,0.0,,,,
180,09/18/23 11:30:00 AM,15.378,0.0,,,,
181,09/18/23 12:00:00 PM,15.378,0.0,,,,
182,09/18/23 12:30:00 PM,15.378,0.0,,,,
183,09/18/23 01:00:00 PM,15.378,0.0,,,,
184,09/18/23 01:30:00 PM,15.378,0.0,,,,
185,09/18/23 02:00:00 PM,15.378,0.0,,,,
186,09/18/23 02:30:00 PM,15.378,0.0,,,,
187,09/18/23 03:00:00 PM,15.378,0.0,,,,
188,09/18/23 03:30:00 PM,15.378,0.0,,,,
189,09/18/23 04:00:00 PM,15.378,0.0,,,,
190,09/18/23 04:30:00 PM,15.378,0.0,,,,
191,09/18/23 05:00:00 PM,15.378,0.0,,,,
192,09/18/23 05:30:00 PM,15.378,0.0,,,,
193,09/18/23 06:00:00 PM,15.378,0.0,,,,
194,09/18/23 06:30:00 PM,15.378,0.0,,,,
195,09/18/23 07:00:00 PM,15.378,0.0,,,,
196,09/18/23 07:30:00 PM,15.378,0.0,,,,
197,09/18/23 08:00:00 PM,15.378,0.0,,,,
198,09/18/23 08:30:00 PM,15.378,0.0,,,,
199,09/18/23 09:00:00 PM,15.378,0.0,,,,
200,09/18/23 09:30:00 PM,15.378,0.0,,,,
201,09/18/23 10:00:00 PM,15.378,0.0,,,,
202,09/18/23 10:30:00 PM,15.378,0.0,,,,
203,09/18/23 11:00:00 PM,15.378,0.0,,,,
204,09/18/23 11:30:00 PM,15.378,0.0,,,,
205,09/19/23 12:00:00 AM,15.378,0.0,,,,
206,09/19/23 12:30:00 AM,15.378,0.0,,,,
207,09/19/23 01:00:00 AM,15.378,0.0,,,,
208,09/19/23 01:30:00 AM,15.378,0.0,,,,
209,09/19/23 02:00:00 AM,15.378,0.0,,,,
210,09/19/23 02:30:00 AM,15.378,0.0,,,,
211,09/19/23 03:00:00 AM,15.282,0.0,,,,
212,09/19/23 03:30:00 AM,15.282,0.0,,,,
213,09/19/23 04:00:00 AM,15.282,0.0,,,,
214,09/19/23 04:30:00 AM,15.282,0.0,,,,
215,09/19/23 05:00:00 AM,15.187,0.0,,,,
216,09/19/23 05:30:00 AM,15.187,0.0,,,,
217,09/19/23 06:00:00 AM,15.187,0.0,,,,
218,09/19/23 06:30:00 AM,15.187,0.0,,,,
219,09/19/23 07:00:00 AM,15.187,0.0,,,,
220,09/19/23 07:30:00 AM,15.187,0.0,,,,
221,09/19/23 08:00:00 AM,15.187,0.0,,,,
222,09/19/23 08:30:00 AM,15.187,0.0,,,,
223,09/19/23 09:00:00 AM,15.187,0.0,,,,
224,09/19/23 09:30:00 AM,15.187,0.0,,,,
225,09/19/23 10:00:00 AM,15.187,0.0,,,,
226,09/19/23 10:30:00 AM,15.187,0.0,,,,
227,09/19/23 11:00:00 AM,15.187,0.0,,,,
228,09/19/23 11:30:00 AM,15.187,0.0,,,,
229,09/19/23 12:00:00 PM,15.282,0.0,,,,
230,09/19/23 12:30:00 PM,15.282,0.0,,,,
231,09/19/23 01:00:00 PM,15.282,0.0,,,,
232,09/19/23 01:30:00 PM,15.282,0.0,,,,
233,09/19/23 02:00:00 PM,15.282,0.0,,,,
234,09/19/23 02:30:00 PM,15.282,0.0,,,,
235,09/19/23 03:00:00 PM,15.282,0.0,,,,
236,09/19/23 03:30:00 PM,15.282,0.0,,,,
237,09/19/23 04:00:00 PM,15.187,0.0,,,,
238,09/19/23 04:30:00 PM,15.187,0.0,,,,
239,09/19/23 05:00:00 PM,15.187,0.0,,,,
240,09/19/23 05:30:00 PM,15.187,0.0,,,,
241,09/19/23 06:00:00 PM,15.187,0.0,,,,
242,09/19/23 06:30:00 PM,15.187,0.0,,,,
243,09/19/23 07:00:00 PM,15.187,0.0,,,,
244,09/19/23 07:30:00 PM,15.187,0.0,,,,
245,09/19/23 08:00:00 PM,15.187,0.0,,,,
246,09/19/23 08:30:00 PM,15.187,0.0,,,,
247,09/19/23 09:00:00 PM,15.187,0.0,,,,
248,09/19/23 09:30:00 PM,15.187,0.0,,,,
249,09/19/23 10:00:00 PM,15.187,0.0,,,,
250,09/19/23 10:30:00 PM,15.187,0.0,,,,
251,09/19/23 11:00:00 PM,15.187,0.0,,,,
252,09/19/23 11:30:00 PM,15.187,0.0,,,,
253,09/20/23 12:00:00 AM,15.187,0.0,,,,
254,09/20/23 12:30:00 AM,15.187,0.0,,,,
255,09/20/23 01:00:00 AM,15.187,0.0,,,,
256,09/20/23 01:30:00 AM,15.187,0.0,,,,
257,09/20/23 02:00:00 AM,15.091,0.0,,,,
258,09/20/23 02:30:00 AM,15.091,0.0,,,,
259,09/20/23 03:00:00 AM,15.091,0.0,,,,
260,09/20/23 03:30:00 AM,15.091,0.0,,,,
261,09/20/23 04:00:00 AM,14.996,0.0,,,,
262,09/20/23 04:30:00 AM,14.996,0.0,,,,
263,09/20/23 05:00:00 AM,14.996,0.0,,,,
264,09/20/23 05:30:00 AM,14.996,0.0,,,,
265,09/20/23 06:00:00 AM,14.900,0.0,,,,
266,09/20/23 06:30:00 AM,14.900,0.0,,,,
267,09/20/23 07:00:00 AM,14.900,0.0,,,,
268,09/20/23 07:30:00 AM,14.900,0.0,,,,
269,09/20/23 08:00:00 AM,14.900,0.0,,,,
270,09/20/23 08:30:00 AM,14.900,0.0,,,,
271,09/20/23 09:00:00 AM,14.900,32.3,,,,
272,09/20/23 09:30:00 AM,14.996,21.5,,,,
273,09/20/23 10:00:00 AM,14.996,32.3,,,,
274,09/20/23 10:30:00 AM,14.996,32.3,,,,
275,09/20/23 11:00:00 AM,14.996,32.3,,,,
276,09/20/23 11:30:00 AM,14.804,32.3,,,,
277,09/20/23 12:00:00 PM,14.709,21.5,,,,
278,09/20/23 12:30:00 PM,14.709,32.3,,,,
279,09/20/23 01:00:00 PM,14.613,21.5,,,,
280,09/20/23 01:30:00 PM,14.517,32.3,,,,
281,09/20/23 02:00:00 PM,14.517,32.3,,,,
282,09/20/23 02:30:00 PM,14.421,21.5,,,,
283,09/20/23 03:00:00 PM,14.421,32.3,,,,
284,09/20/23 03:30:00 PM,16.332,0.0,,,,
285,09/20/23 04:00:00 PM,18.236,0.0,,,,
286,09/20/23 04:29:38 PM,,,Logged,,,
287,09/20/23 04:29:41 PM,,,,Logged,,
288,09/20/23 04:29:52 PM,,,,,Logged,Logged
